AggloCluster, Cluster0, Cluster1, Cluster2, Cluster3, Cluster4, Cluster5, Cluster6, Cluster7, Cluster8, Cluster9, Cluster10, Cluster11, Cluster12, Cluster13, Cluster14, Cluster15, Cluster16, Cluster17, Cluster18, Cluster19, Cluster20, Cluster21, Cluster22, Cluster23, Cluster24, Cluster25, Cluster26, Cluster27, Cluster28, Cluster29, Cluster30, Cluster31, Cluster32, Cluster33, Cluster34, Cluster35, Cluster36, Cluster37, Cluster38, Cluster39, Cluster40, Cluster41, Cluster42, Cluster43, Cluster44, Cluster45, Cluster46, Cluster47, Cluster48, Cluster49, Cluster50, Cluster51, Cluster52, Cluster53, Cluster54, Cluster55, Cluster56, Cluster57, Cluster58, Cluster59, Cluster60, Cluster61, Cluster62, Cluster63, Cluster64, Cluster65, Cluster66, Cluster67, Cluster68, Cluster69, Cluster70, Cluster71, Cluster72, Cluster73, Cluster74, Cluster75, Cluster76, Cluster77, Cluster78, Cluster79, Cluster80, Cluster81, Cluster82, Cluster83, Cluster84, Cluster85, Cluster86, Cluster87, Cluster88, Cluster89, Cluster90, Cluster91, Cluster92, Cluster93, Cluster94, Cluster95, Cluster96, Cluster97, Cluster98, Cluster99, Cluster100, Cluster101, Cluster102, Cluster103, Cluster104, Cluster105, Cluster106, Cluster107, Cluster108, Cluster109, Cluster110, Cluster111, Cluster112, Cluster113, Cluster114, Cluster115, Cluster116, Cluster117, Cluster118, Cluster119, Cluster120, Cluster121, Cluster122, Cluster123, Cluster124, Cluster125, Cluster126, Cluster127, Cluster128, Cluster129, Cluster130, Cluster131, Cluster132, Cluster133, Cluster134, Cluster135, Cluster136, Cluster137, Cluster138, Cluster139, Cluster140, Cluster141, Cluster142, Cluster143, Cluster144, Cluster145, Cluster146, Cluster147, Cluster148, Cluster149, Cluster150, Cluster151, Cluster152, Cluster153, Cluster154, Cluster155, Cluster156, Cluster157, Cluster158, Cluster159, Cluster160, Cluster161, Cluster162, Cluster163, Cluster164, Cluster165, Cluster166, Cluster167, Cluster168, Cluster169, Cluster170, Cluster171, Cluster172, Cluster173, Cluster174, Cluster175, Cluster176, Cluster177, Cluster178, Cluster179, Cluster180, Cluster181, Cluster182, Cluster183, Cluster184, Cluster185, Cluster186, Cluster187, Cluster188, Cluster189, Cluster190, Cluster191, Cluster192, Cluster193, Cluster194, Cluster195, Cluster196, Cluster197, Cluster198, Cluster199, Cluster200, Cluster201, Cluster202, Cluster203, Cluster204, Cluster205, Cluster206, Cluster207, Cluster208, Cluster209, Cluster210, Cluster211, Cluster212, Cluster213, Cluster214, Cluster215, Cluster216, Cluster217, Cluster218, Cluster219, Cluster220, Cluster221, Cluster222, Cluster223, Cluster224, Cluster225, Cluster226, Cluster227, Cluster228, Cluster229, Cluster230, Cluster231, Cluster232, Cluster233, Cluster234, Cluster235, Cluster236, Cluster237, Cluster238, Cluster239, Cluster240, Cluster241, Cluster242, Cluster243, Cluster244, Cluster245, Cluster246, Cluster247, Cluster248, Cluster249, Cluster250, Cluster251, Cluster252, Cluster253, Cluster254, Cluster255, Cluster256, Cluster257, Cluster258, Cluster259, Cluster260, Cluster261, Cluster262, Cluster263, Cluster264, Cluster265, Cluster266, Cluster267, Cluster268, Cluster269, Cluster270, Cluster271, Cluster272, Cluster273, Cluster274, Cluster275, Cluster276, Cluster277, Cluster278, Cluster279, Cluster280, Cluster281, Cluster282, Cluster283, Cluster284, Cluster285, Cluster286, Cluster287, Cluster288, Cluster289, Cluster290, Cluster291, Cluster292, Cluster293, Cluster294, Cluster295, Cluster296, Cluster297, Cluster298, Cluster299, Cluster300, Cluster301, Cluster302, Cluster303, Cluster304, Cluster305, Cluster306, Cluster307, Cluster308, Cluster309, Cluster310, Cluster311, Cluster312, Cluster313, Cluster314, Cluster315, Cluster316, Cluster317, Cluster318, Cluster319, Cluster320, Cluster321, Cluster322, Cluster323, Cluster324, Cluster325, Cluster326, Cluster327, Cluster328, Cluster329, Cluster330, Cluster331, Cluster332, Cluster333, Cluster334, Cluster335, Cluster336, Cluster337, Cluster338, Cluster339, Cluster340, Cluster341, Cluster342, Cluster343, Cluster344, Cluster345, Cluster346, Cluster347, Cluster348, Cluster349, Cluster350, Cluster351, Cluster352, Cluster353, Cluster354, Cluster355, Cluster356, Cluster357, Cluster358, Cluster359, Cluster360, Cluster361, Cluster362, Cluster363, Cluster364, Cluster365, Cluster366, Cluster367, Cluster368, Cluster369, Cluster370, Cluster371, Cluster372, Cluster373, Cluster374, Cluster375, Cluster376, Cluster377, Cluster378, Cluster379, Cluster380, Cluster381, Cluster382, Cluster383, Cluster384, Cluster385, Cluster386, Cluster387, Cluster388, Cluster389, Cluster390, Cluster391, Cluster392, Cluster393, Cluster394, Cluster395, Cluster396, Cluster397, Cluster398, Cluster399, Cluster400, Cluster401, Cluster402, Cluster403, Cluster404, Cluster405, Cluster406, Cluster407, Cluster408, Cluster409, Cluster410, Cluster411, Cluster412, Cluster413, Cluster414, Cluster415, Cluster416, Cluster417, Cluster418, Cluster419, Cluster420, Cluster421, Cluster422, Cluster423, Cluster424
Cluster10,0.529747932135289,0.387301820417934,0.840675390467733,0.950499745594508,0.706039850614348,0.667736975059615,0.103082551379569,0.13733269591977,0.432259816761091,0.37690181655566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster11,0.606897588827914,0.614853831432893,0.786119933466164,0.947265463885203,0.781324702688062,0.761448403735515,0.158162736655121,0.133420353998456,0.230261643781987,0.453249829614673,0.260379233092368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster12,1.10914481200151,1.32703064247244,1.00174310088992,1.03273893648845,1.09806403489572,1.1206319306799,1.2988570630497,1.32284198374848,1.17001205348775,1.14033337759851,1.32907520637121,1.28365957940609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster13,1.08462444302318,1.13806660900113,1.1557634453986,1.24188157931023,1.15928361327909,1.15331309407726,1.02816447125437,1.0350365037861,1.01165943092669,1.03891723952423,1.04835345372517,1.02199304971294,0.602262613654475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster14,1.10244367322435,1.21756030625496,1.10225820772358,1.19616371861141,1.16421944043344,1.16819513868293,1.08555410137024,1.09328657114001,1.00925167729687,1.06808748136514,1.11923591218142,1.0593816987372,0.471053321263078,0.188073434778999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster15,1.08226713620787,1.27431721722234,1.03515546835441,1.00240787738923,1.03739321201763,1.05541207512557,1.35671686467095,1.39017271442069,1.27979860488038,1.14314420963744,1.36544471499728,1.37616153706888,0.311733322155751,0.735366843026142,0.672505184325629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster16,1.05161056558655,1.11282950572744,1.16747645925089,1.11403185638374,1.02286148034125,1.01689923618247,1.29203093756419,1.32816247724303,1.32384421364975,1.10202756396061,1.2698324768819,1.35492713766444,0.661087826956084,0.740975323427203,0.785782111007095,0.424426650290751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster17,1.00749258120424,1.06754457354419,1.11751724118199,1.10432342514847,1.01014249151516,1.00356163526902,1.1760935675635,1.20624732732256,1.19865639356392,1.03191994051138,1.16335234519776,1.22482608175177,0.556867723368893,0.53206135822363,0.586575717590226,0.418071794350404,0.208999163041477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster18,1.14539063000915,1.38393899226599,1.01201704774336,1.02058849608926,1.11344025411137,1.14063121508016,1.38274788218616,1.41011229180154,1.245695490577,1.19336723883992,1.4112777352159,1.37091106375152,0.135507451481797,0.732946748204684,0.606466867014364,0.272173000388106,0.678063137203004,0.613615445425127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster19,1.05039777443614,1.13156432180352,1.14592043206698,1.09171932127707,1.01683334791659,1.01426171476475,1.30230124528838,1.33865221374098,1.3198883814882,1.10454317191002,1.28381344085017,1.36036608354157,0.617634041209679,0.74127017546275,0.772576231050175,0.37070704659595,0.0560815602919287,0.215937485124495,0.628195813931213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster20,1.03361021948619,1.16641214419786,1.03845277813488,1.08908384722024,1.06249152393799,1.06859922319417,1.12705192643455,1.14642020022264,1.06389988734918,1.03218226940112,1.14720161127328,1.12595154267908,0.313408271285444,0.306998061661066,0.245133038567956,0.436967759103695,0.561319956458238,0.379240196877669,0.435456202632983,0.540826855845685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster21,1.02541038958217,1.17890505753275,1.02314758989746,1.02701426876866,1.0165514739671,1.02636671855695,1.22048510011357,1.24879061309448,1.16276559912197,1.0578342548279,1.23033891541908,1.23721058720317,0.27515160250307,0.519226233936517,0.475133132581976,0.21805825393446,0.396561524409153,0.283695632717767,0.334207524423862,0.359972520974201,0.230927544189075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster22,1.04301379146043,1.18326878570692,1.0682966837973,1.02960022633305,1.00745545746837,1.01529565408671,1.30031778967293,1.33475285694599,1.26870974575668,1.09796827710681,1.29701510857947,1.33724994236153,0.43204369226899,0.68651047569605,0.671132813821743,0.180215769940265,0.246302669292546,0.260040679417475,0.433672817103219,0.194729563360519,0.426378157654311,0.204743224670098,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster23,1.22213882902135,1.43526308933169,1.08313099106344,1.18350735274778,1.25428413399944,1.27635192517263,1.27968679373249,1.28902583776027,1.10721123412396,1.2119787675152,1.33225530784734,1.2238037187684,0.375191030248663,0.565591990511178,0.377632431822423,0.683478263189165,0.971900550753285,0.814247917936099,0.475118303132454,0.938986189870858,0.444127494790814,0.579739527588632,0.774954507485796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster24,1.02867829798807,1.08987537716874,1.11048735200477,1.1663480632134,1.08126441453635,1.07559163624771,1.05304712818073,1.06900588115667,1.0474844728914,1.00608609852685,1.06229819999093,1.06656378960786,0.52013293172218,0.179097773583739,0.268102867669451,0.587873207890723,0.56220890733676,0.353490114975721,0.637743013656104,0.562233257319822,0.207536760532025,0.370139389211812,0.517122638786965,0.599620387635867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster25,1.16912974197376,1.36037222990121,1.06690666131018,1.16285307494669,1.20668261400143,1.22436031001701,1.21742770206086,1.22746561906303,1.06958163886659,1.15532594418284,1.2644500024452,1.17094316919006,0.343916676615055,0.459233759145153,0.272073499812689,0.635865196002092,0.888370348492106,0.720857349037272,0.464090143687715,0.859146450703248,0.344683549421022,0.504586260813934,0.706140232503989,0.109063345677425,0.491254339965576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster26,1.13625371019837,1.35416305873045,1.0511662557743,1.00624173251854,1.07602621835835,1.09978183191909,1.44042757156636,1.47512781623513,1.34447906150313,1.20814635858037,1.45208064822099,1.4556808244068,0.350837869823576,0.847015432330308,0.767933045166002,0.125642634395248,0.521463426598469,0.540033808204929,0.261550034223121,0.465707010215295,0.542855470449286,0.33725834106841,0.289812546539674,0.72365819125895,0.706863505122486,0.693284338762918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster27,2.00444828499107,2.04410224513542,2.05345315570894,2.04415873834274,2.00224029658556,2.00032259503022,2.10441131278658,2.12219698441414,2.11089191461374,2.01987694492973,2.09837172083048,2.13099788637172,1.12903424355259,1.14270141422561,1.16229656949132,1.06646117830503,1.01855526910437,1.00118725703679,1.15291690945036,1.01757880835461,1.06717728755163,1.03055478080817,1.022094243528,1.27958693834727,1.06761830869784,1.22559838037532,1.11443561697069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster28,2.00215536068696,2.04068707963787,2.04407275912509,2.05923882770301,2.01725052932569,2.01520027481495,2.05193067209902,2.06421567919447,2.05000163948689,2.00194723074044,2.05307068163947,2.06602380955287,1.10542546650741,1.05227128200257,1.0689336215184,1.10330790279362,1.08368498269578,1.02211010089188,1.15019415320254,1.08242246912809,1.02026154015356,1.03244895779191,1.06754149472312,1.19019063370053,1.0110823293815,1.1381220918493,1.16103593450386,0.226331201942289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster29,2.05654722216937,2.17335586733535,2.0057871472774,2.0346250143877,2.06150075515887,2.07225103598823,2.13341854156853,2.14478507455259,2.05981574699733,2.06385487968102,2.15409332975718,2.11942727188761,1.00814504687164,1.12151620148405,1.06197118324113,1.08400463008353,1.22900104985271,1.15446336323094,1.03298220319846,1.20801258641201,1.03199911376727,1.04937296457613,1.12130923756338,1.03554803388835,1.09976393317902,1.02389104870901,1.10654805159986,0.55314207295691,0.445736293669819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
